name,n,mu,target,sigma,sigma_error,scale,type,opt_rho,lossless_rho,lossy_rho,lossless_t,lossy_t,lossless_e,lossy_e,kappa
g0.62,15,12.0,0.62,0.6200000000000002,3.5813645955650214e-16,0.108,custom_erdos_renyi,0.9800796508789062,0.9640461712878194,0.9752796418887659,523,856,9.815506529092799e-6,9.924029120200739e-6,99.38923368371172
g0.635,15,12.0,0.635,0.6350000000000002,3.4967654318902565e-16,0.109,custom_erdos_renyi,0.9800796508789062,0.9640550772463442,0.9741214966454989,522,812,9.99225089490241e-6,9.892912351122662e-6,99.38923368371172
g0.65,15,12.0,0.65,0.65,0.0,0.11,custom_erdos_renyi,0.9800796508789062,0.9640583491901871,0.9744033523388453,522,818,9.979582180213997e-6,9.874845099400176e-6,99.38923368371172
g0.665,15,12.0,0.665,0.6649999999999999,1.6695083077070022e-16,0.111,custom_erdos_renyi,0.9800796508789062,0.9640549288671588,0.9750795196863241,522,851,9.996343461743384e-6,9.97178693670775e-6,99.38923368371172
g0.68,15,12.0,0.68,0.6800000000000003,3.265361837132813e-16,0.112,custom_erdos_renyi,0.9800796508789062,0.964057998181172,0.9749986690503957,522,851,9.994342476782325e-6,9.988474217403898e-6,99.38923368371172
g0.695,15,12.0,0.695,0.6950000000000001,1.597443200899506e-16,0.113,custom_erdos_renyi,0.980987548828125,0.9658056810507742,0.976493421475029,558,917,9.89356103750505e-6,9.98973273425019e-6,99.38923368371172
g0.71,15,12.0,0.71,0.7100000000000002,3.1273888017610046e-16,0.114,custom_erdos_renyi,0.982421875,0.9677222347125272,0.9773218538978264,593,954,9.839478011086644e-6,9.943368780296336e-6,99.38923368371172
g0.725,15,12.0,0.725,0.7250000000000001,1.5313421029312505e-16,0.115,custom_erdos_renyi,0.98870849609375,0.9764121984163622,0.983502497542038,925,1460,9.908779157519199e-6,9.930505573824133e-6,99.38923368371172
g0.74,15,12.0,0.74,0.7400000000000001,1.50030138462859e-16,0.116,custom_erdos_renyi,0.9839401245117188,0.969476813806486,0.9792227144979638,649,1076,9.88195129483782e-6,9.959124895708715e-6,99.38923368371172
g0.755,15,12.0,0.755,0.755,0.0,0.117,custom_erdos_renyi,0.9855575561523438,0.9717211446680812,0.9806899264388418,721,1191,9.923355499236175e-6,9.995448604888102e-6,99.38923368371172
g0.77,15,12.0,0.77,0.7699999999999996,5.767392335715099e-16,0.118,custom_erdos_renyi,0.9878311157226562,0.9752233622410351,0.9828856633268497,858,1374,9.90907006775954e-6,9.967513278030804e-6,99.38923368371172
g0.785,15,12.0,0.785,0.7835038774935171,0.0019058885432903182,0.123,custom_erdos_renyi,0.9870147705078125,0.9737969247839328,0.9821589840290542,803,1327,9.980565882028447e-6,9.948859784614239e-6,99.38923368371172
g0.8,15,12.0,0.8,0.7999999999999998,2.7755575615628914e-16,0.12,custom_erdos_renyi,0.988433837890625,0.9761208080380724,0.9838581869173025,903,1506,9.892943551609301e-6,9.981545092213606e-6,99.38923368371172
g0.815,15,12.0,0.815,0.8150000000000004,5.448947360123468e-16,0.121,custom_erdos_renyi,0.9891281127929688,0.9771889867915826,0.9849679246038109,961,1646,9.887129747504497e-6,9.945795169774563e-6,99.38923368371172
g0.83,15,12.0,0.83,0.8300000000000001,1.33761810195802e-16,0.122,custom_erdos_renyi,0.9901962280273438,0.9788320027861742,0.9862043465015234,1065,1820,9.928854546925603e-6,9.969210319010768e-6,99.38923368371172
g0.845,15,12.0,0.845,0.8450000000000001,1.3138734019232622e-16,0.123,custom_erdos_renyi,0.9912490844726562,0.980800582300666,0.9875639764072253,1194,2068,9.980363239514567e-6,9.981679665593823e-6,99.38923368371172
g0.86,15,12.0,0.86,0.86,0.0,0.124,custom_erdos_renyi,0.9920578002929688,0.9822263591491454,0.9876775872067556,1316,2103,9.955871169420316e-6,9.971761630284126e-6,99.38923368371172
g0.875,15,12.0,0.875,0.8762531359105501,0.001432155326342967,0.016,custom_erdos_renyi,0.993072509765625,0.9839466527383601,0.9849760160437034,1509,1646,9.932244084992492e-6,9.991096232953023e-6,99.38923368371172
g0.89,15,12.0,0.89,0.89,0.0,0.126,custom_erdos_renyi,0.9938430786132812,0.9853740795322943,0.9904776729205343,1698,2890,9.955036371328552e-6,9.999252153752858e-6,99.38923368371172
g0.905,15,12.0,0.905,0.9050000000000001,1.2267657730664714e-16,0.127,custom_erdos_renyi,0.9948196411132812,0.9872496462348901,0.9918091147839236,2018,3472,9.964512267091052e-6,9.976807461981041e-6,99.38923368371172
g0.92,15,12.0,0.92,0.9200000000000004,3.620292471603771e-16,0.128,custom_erdos_renyi,0.9956436157226562,0.9888939275134109,0.9929369086528912,2403,4165,9.976586496096562e-6,9.99022118799986e-6,99.38923368371172
g0.935,15,12.0,0.935,0.9410610404798099,0.0064823962350907165,0.13,custom_erdos_renyi,0.9992904663085938,0.9975691231886578,0.9979265499379968,14754,17666,9.994129481966096e-6,9.999054073728253e-6,99.38923368371172
g0.95,15,12.0,0.95,0.9500000000000004,4.674623261579606e-16,0.13,custom_erdos_renyi,0.99737548828125,0.9926527867193622,0.9953123173319581,3982,6827,9.995189608758004e-6,9.991114686302982e-6,99.38923368371172
